time	V(vcc)	V(vin)
5.364830116658123e-003	9.000000e+000	-8.741372e-003
5.376814690994647e-003	9.000000e+000	-6.432420e-003
5.388265452790870e-003	9.000000e+000	-3.503626e-003
5.397648312463430e-003	9.000000e+000	-7.219472e-004
5.406375295775855e-003	9.000000e+000	1.952291e-003
5.415110560943234e-003	9.000000e+000	4.482909e-003
5.424054283959106e-003	9.000000e+000	6.728231e-003
5.432704925194124e-003	9.000000e+000	8.447210e-003
5.438995046981977e-003	9.000000e+000	9.353875e-003
5.442765970297392e-003	9.000000e+000	9.714190e-003
5.445937008949990e-003	9.000000e+000	9.894745e-003
5.449019678151971e-003	9.000000e+000	9.967789e-003
5.452635535167702e-003	9.000000e+000	9.924460e-003
5.457289599340780e-003	9.000000e+000	9.655482e-003
5.464829859584941e-003	9.000000e+000	8.741412e-003
5.476814289613057e-003	9.000000e+000	6.432510e-003
5.488265252387351e-003	9.000000e+000	3.503400e-003
5.497683163718291e-003	9.000000e+000	7.111232e-004
5.506443855600041e-003	9.000000e+000	-1.972713e-003
5.515212546617363e-003	9.000000e+000	-4.510588e-003
5.524153839659150e-003	9.000000e+000	-6.750110e-003
5.532831918375748e-003	9.000000e+000	-8.469467e-003
5.538997798192786e-003	9.000000e+000	-9.355222e-003
5.542768015277934e-003	9.000000e+000	-9.714336e-003
5.545939552238757e-003	9.000000e+000	-9.894859e-003
5.549020245556627e-003	9.000000e+000	-9.967815e-003
5.552635746230462e-003	9.000000e+000	-9.924457e-003
5.557289942563839e-003	9.000000e+000	-9.655453e-003
5.564830412830805e-003	9.000000e+000	-8.741326e-003
5.576815153423570e-003	9.000000e+000	-6.432315e-003
5.588265683679742e-003	9.000000e+000	-3.503573e-003
5.597647349810103e-003	9.000000e+000	-7.222471e-004
5.606373205250952e-003	9.000000e+000	1.951669e-003
5.615107351009375e-003	9.000000e+000	4.482037e-003
5.624051140764665e-003	9.000000e+000	6.727525e-003
5.632701732358809e-003	9.000000e+000	8.446661e-003
5.638993901372609e-003	9.000000e+000	9.353733e-003
5.642765118772731e-003	9.000000e+000	9.714129e-003
5.645935949927581e-003	9.000000e+000	9.894699e-003
5.649019441887158e-003	9.000000e+000	9.967779e-003
5.652635447282036e-003	9.000000e+000	9.924461e-003
5.657289456424086e-003	9.000000e+000	9.655494e-003
5.664829629215445e-003	9.000000e+000	8.741448e-003
5.676813929924809e-003	9.000000e+000	6.432591e-003
5.688265072804346e-003	9.000000e+000	3.503440e-003
5.697684186263298e-003	9.000000e+000	7.108051e-004
5.706446018392797e-003	9.000000e+000	-1.973356e-003
5.715215840879502e-003	9.000000e+000	-4.511482e-003
5.724157062775067e-003	9.000000e+000	-6.750821e-003
5.732835755988581e-003	9.000000e+000	-8.470113e-003
5.738999337633772e-003	9.000000e+000	-9.355410e-003
5.742769159560970e-003	9.000000e+000	-9.714417e-003
5.745940975348470e-003	9.000000e+000	-9.894922e-003
5.749020563053369e-003	9.000000e+000	-9.967830e-003
5.752635864332578e-003	9.000000e+000	-9.924456e-003
5.757290134617437e-003	9.000000e+000	-9.655437e-003
5.764830722404353e-003	9.000000e+000	-8.741277e-003
5.776815636775092e-003	9.000000e+000	-6.432206e-003
5.788265925021336e-003	9.000000e+000	-3.503517e-003
5.797646353252054e-003	9.000000e+000	-7.225574e-004
5.806371039054578e-003	9.000000e+000	1.951024e-003
5.815104023942203e-003	9.000000e+000	4.481134e-003
5.824047882882828e-003	9.000000e+000	6.726794e-003
5.832698422951329e-003	9.000000e+000	8.446091e-003
5.838992739349418e-003	9.000000e+000	9.353587e-003
5.842764255053231e-003	9.000000e+000	9.714069e-003
5.845934875736634e-003	9.000000e+000	9.894651e-003
5.849019202239373e-003	9.000000e+000	9.967768e-003
5.852635358137939e-003	9.000000e+000	9.924462e-003
5.857289311460964e-003	9.000000e+000	9.655506e-003
5.864829395547186e-003	9.000000e+000	8.741484e-003
5.876813565085546e-003	9.000000e+000	6.432674e-003
5.888264890653128e-003	9.000000e+000	3.503480e-003
5.897685250067832e-003	9.000000e+000	7.104741e-004
5.906448264357114e-003	9.000000e+000	-1.974024e-003
5.915219259885008e-003	9.000000e+000	-4.512408e-003
5.924160407811390e-003	9.000000e+000	-6.751559e-003
5.932839794116801e-003	9.000000e+000	-8.470793e-003
5.939000947135383e-003	9.000000e+000	-9.355607e-003
5.942770355931141e-003	9.000000e+000	-9.714502e-003
5.945942463233407e-003	9.000000e+000	-9.894988e-003
5.949020895003570e-003	9.000000e+000	-9.967845e-003
5.952635987811011e-003	9.000000e+000	-9.924455e-003
5.957290335413795e-003	9.000000e+000	-9.655421e-003
5.964831046070286e-003	9.000000e+000	-8.741227e-003
5.976816142128799e-003	9.000000e+000	-6.432092e-003
5.988266177355521e-003	9.000000e+000	-3.503458e-003
5.997645320891704e-003	9.000000e+000	-7.228789e-004
6.006368792989759e-003	9.000000e+000	1.950356e-003
6.015100573262278e-003	9.000000e+000	4.480197e-003
6.024044503898688e-003	9.000000e+000	6.726037e-003
6.032694990479838e-003	9.000000e+000	8.445500e-003
6.038991559248743e-003	9.000000e+000	9.353439e-003
6.042763377902560e-003	9.000000e+000	9.714006e-003
6.045933784839449e-003	9.000000e+000	9.894603e-003
6.049018958865610e-003	9.000000e+000	9.967756e-003
6.052635267607817e-003	9.000000e+000	9.924464e-003
6.057289164243919e-003	9.000000e+000	9.655519e-003
6.064829158245701e-003	9.000000e+000	8.741521e-003
6.076813194573028e-003	9.000000e+000	6.432758e-003
6.088264705673122e-003	9.000000e+000	3.503520e-003
6.097686357275308e-003	9.000000e+000	7.101297e-004
6.106450597923561e-003	9.000000e+000	-1.974718e-003
6.115222810333621e-003	9.000000e+000	-4.513370e-003
6.124163881189440e-003	9.000000e+000	-6.752323e-003
6.132844041881979e-003	9.000000e+000	-8.471507e-003
6.139002630032356e-003	9.000000e+000	-9.355811e-003
6.142771606868620e-003	9.000000e+000	-9.714590e-003
6.145944018977540e-003	9.000000e+000	-9.895057e-003
6.149021242095553e-003	9.000000e+000	-9.967860e-003
6.152636116921795e-003	9.000000e+000	-9.924453e-003
6.157290545369260e-003	9.000000e+000	-9.655402e-003
6.164831384499692e-003	9.000000e+000	-8.741174e-003
6.176816670532364e-003	9.000000e+000	-6.431973e-003
6.188266441206355e-003	9.000000e+000	-3.503396e-003
6.197644250708612e-003	9.000000e+000	-7.232123e-004
6.206366462632109e-003	9.000000e+000	1.949662e-003
6.215096992159170e-003	9.000000e+000	4.479225e-003
6.224040997170855e-003	9.000000e+000	6.725249e-003
6.232691428240440e-003	9.000000e+000	8.444886e-003
6.238990359438396e-003	9.000000e+000	9.353288e-003
6.242762486107809e-003	9.000000e+000	9.713943e-003
6.245932675727452e-003	9.000000e+000	9.894553e-003
6.249018711429366e-003	9.000000e+000	9.967745e-003
6.252635175566498e-003	9.000000e+000	9.924464e-003
6.257289014569405e-003	9.000000e+000	9.655531e-003
6.264828916982881e-003	9.000000e+000	8.741559e-003
6.276812817874937e-003	9.000000e+000	6.432842e-003
6.288264517608737e-003	9.000000e+000	3.503561e-003
6.297687510141898e-003	9.000000e+000	7.097710e-004
6.306453023739325e-003	9.000000e+000	-1.975440e-003
6.315226499244681e-003	9.000000e+000	-4.514370e-003
6.324167489882801e-003	9.000000e+000	-6.753117e-003
6.332848509111140e-003	9.000000e+000	-8.472258e-003
6.339004389947489e-003	9.000000e+000	-9.356027e-003
6.342772915067866e-003	9.000000e+000	-9.714684e-003
6.345945645931272e-003	9.000000e+000	-9.895130e-003
6.349021605077123e-003	9.000000e+000	-9.967877e-003
6.352636251943085e-003	9.000000e+000	-9.924452e-003
6.357290764936155e-003	9.000000e+000	-9.655384e-003
6.364831738421654e-003	9.000000e+000	-8.741119e-003
6.376817223124000e-003	9.000000e+000	-6.431848e-003
6.388266717143203e-003	9.000000e+000	-3.503331e-003
6.397643140608921e-003	9.000000e+000	-7.235580e-004
6.406364043373229e-003	9.000000e+000	1.948942e-003
6.415093273528552e-003	9.000000e+000	4.478215e-003
6.424037355709804e-003	9.000000e+000	6.724433e-003
6.432687729068424e-003	9.000000e+000	8.444248e-003
6.438989138132759e-003	9.000000e+000	9.353134e-003
6.442761578342066e-003	9.000000e+000	9.713879e-003
6.445931546750260e-003	9.000000e+000	9.894503e-003
6.449018459562509e-003	9.000000e+000	9.967734e-003
6.452635081877042e-003	9.000000e+000	9.924466e-003
6.457288862214730e-003	9.000000e+000	9.655545e-003
6.464828671399764e-003	9.000000e+000	8.741598e-003
6.476812434430777e-003	9.000000e+000	6.432929e-003
6.488264326180322e-003	9.000000e+000	3.503602e-003
6.497688711013642e-003	9.000000e+000	7.093974e-004
6.506455546648639e-003	9.000000e+000	-1.976190e-003
6.515230333940959e-003	9.000000e+000	-4.515409e-003
6.524171240959634e-003	9.000000e+000	-6.753941e-003
6.532853205971100e-003	9.000000e+000	-8.473047e-003
6.539006230637537e-003	9.000000e+000	-9.356253e-003
6.542774283323088e-003	9.000000e+000	-9.714780e-003
6.545947347568999e-003	9.000000e+000	-9.895205e-003
6.549021984723773e-003	9.000000e+000	-9.967893e-003
6.552636393163340e-003	9.000000e+000	-9.924450e-003
6.557290994583557e-003	9.000000e+000	-9.655365e-003
6.564832108592249e-003	9.000000e+000	-8.741060e-003
6.576817801084048e-003	9.000000e+000	-6.431717e-003
6.588267005756562e-003	9.000000e+000	-3.503264e-003
6.597641988395677e-003	9.000000e+000	-7.239170e-004
6.606361530383795e-003	9.000000e+000	1.948195e-003
6.615089409928253e-003	9.000000e+000	4.477166e-003
6.624033572265324e-003	9.000000e+000	6.723583e-003
6.632683885644386e-003	9.000000e+000	8.443584e-003
6.638987893560367e-003	9.000000e+000	9.352975e-003
6.642760653288985e-003	9.000000e+000	9.713813e-003
6.645930396270625e-003	9.000000e+000	9.894452e-003
6.649018202899844e-003	9.000000e+000	9.967722e-003
6.652634986403601e-003	9.000000e+000	9.924467e-003
6.657288706958984e-003	9.000000e+000	9.655558e-003
6.664828421140251e-003	9.000000e+000	8.741637e-003
6.676812043684521e-003	9.000000e+000	6.433018e-003
6.688264131110541e-003	9.000000e+000	3.503644e-003
6.697689962357437e-003	9.000000e+000	7.090082e-004
6.706458171730561e-003	9.000000e+000	-1.976971e-003
6.715234322093052e-003	9.000000e+000	-4.516489e-003
6.724175141951666e-003	9.000000e+000	-6.754797e-003
6.732858143171443e-003	9.000000e+000	-8.473875e-003
6.739008156081057e-003	9.000000e+000	-9.356488e-003
6.742775714593555e-003	9.000000e+000	-9.714881e-003
6.745949127570320e-003	9.000000e+000	-9.895284e-003
6.749022381856831e-003	9.000000e+000	-9.967912e-003
6.752636540888063e-003	9.000000e+000	-9.924448e-003
6.757291234808261e-003	9.000000e+000	-9.655344e-003
6.764832495812233e-003	9.000000e+000	-8.741001e-003
6.776818405662591e-003	9.000000e+000	-6.431581e-003
6.788267307671888e-003	9.000000e+000	-3.503193e-003
6.797640791777405e-003	9.000000e+000	-7.242897e-004
6.806358918618075e-003	9.000000e+000	1.947417e-003
6.815085393578673e-003	9.000000e+000	4.476076e-003
6.824029639216632e-003	9.000000e+000	6.722700e-003
6.832679890167019e-003	9.000000e+000	8.442894e-003
6.838986623801217e-003	9.000000e+000	9.352813e-003
6.842759709521850e-003	9.000000e+000	9.713746e-003
6.845929222514013e-003	9.000000e+000	9.894400e-003
6.849017941045560e-003	9.000000e+000	9.967710e-003
6.852634888998939e-003	9.000000e+000	9.924468e-003
6.857288548562734e-003	9.000000e+000	9.655571e-003
6.864828165818395e-003	9.000000e+000	8.741676e-003
6.876811645033530e-003	9.000000e+000	6.433107e-003
6.888263932098751e-003	9.000000e+000	3.503687e-003
6.897691266742338e-003	9.000000e+000	7.086024e-004
6.906460904284640e-003	9.000000e+000	-1.977784e-003
6.915238471709523e-003	9.000000e+000	-4.517613e-003
6.924179200644070e-003	9.000000e+000	-6.755687e-003
6.932863331864465e-003	9.000000e+000	-8.474745e-003
6.939010170348210e-003	9.000000e+000	-9.356735e-003
6.942777211906846e-003	9.000000e+000	-9.714987e-003
6.945950989699708e-003	9.000000e+000	-9.895368e-003
6.949022797316596e-003	9.000000e+000	-9.967931e-003
6.952636695429814e-003	9.000000e+000	-9.924446e-003
6.957291486118537e-003	9.000000e+000	-9.655323e-003
6.964832900900856e-003	9.000000e+000	-8.740937e-003
6.976819038138569e-003	9.000000e+000	-6.431438e-003
6.988267623529209e-003	9.000000e+000	-3.503119e-003
6.997639548342130e-003	9.000000e+000	-7.246771e-004
7.006356202780868e-003	9.000000e+000	1.946609e-003
7.015081216322776e-003	9.000000e+000	4.474941e-003
7.024025548481042e-003	9.000000e+000	6.721782e-003
7.032675734450530e-003	9.000000e+000	8.442175e-003
7.038985326831562e-003	9.000000e+000	9.352647e-003
7.042758745536891e-003	9.000000e+000	9.713678e-003
7.045928023610042e-003	9.000000e+000	9.894346e-003
7.049017673582469e-003	9.000000e+000	9.967698e-003
7.052634789507867e-003	9.000000e+000	9.924470e-003
7.057288386773618e-003	9.000000e+000	9.655585e-003
7.064827905027398e-003	9.000000e+000	8.741717e-003
7.076811237842609e-003	9.000000e+000	6.433199e-003
7.088263728828120e-003	9.000000e+000	3.503730e-003
7.097692626851289e-003	9.000000e+000	7.081794e-004
7.106463749847593e-003	9.000000e+000	-1.978630e-003
7.115242791158420e-003	9.000000e+000	-4.518784e-003
7.124183425282843e-003	9.000000e+000	-6.756612e-003
7.132868783816837e-003	9.000000e+000	-8.475659e-003
7.139012277786017e-003	9.000000e+000	-9.356994e-003
7.142778778496570e-003	9.000000e+000	-9.715099e-003
7.145952937977774e-003	9.000000e+000	-9.895453e-003
7.149023232000564e-003	9.000000e+000	-9.967950e-003
7.152636857122426e-003	9.000000e+000	-9.924444e-003
7.157291749057246e-003	9.000000e+000	-9.655301e-003
7.164833324733122e-003	9.000000e+000	-8.740871e-003
7.176819699877953e-003	9.000000e+000	-6.431289e-003
7.188267954012143e-003	9.000000e+000	-3.503041e-003
7.197638255580011e-003	9.000000e+000	-7.250798e-004
7.206353377346510e-003	9.000000e+000	1.945768e-003
7.215076869641433e-003	9.000000e+000	4.473760e-003
7.224021291801703e-003	9.000000e+000	6.720826e-003
7.232671410091271e-003	9.000000e+000	8.441426e-003
7.238984000688614e-003	9.000000e+000	9.352476e-003
7.242757759875696e-003	9.000000e+000	9.713608e-003
7.245926797744715e-003	9.000000e+000	9.894292e-003
7.249017400105974e-003	9.000000e+000	9.967686e-003
7.252634687779882e-003	9.000000e+000	9.924470e-003
7.257288221346889e-003	9.000000e+000	9.655599e-003
7.264827638372741e-003	9.000000e+000	8.741758e-003
7.276810821495730e-003	9.000000e+000	6.433293e-003
7.288263520991462e-003	9.000000e+000	3.503774e-003
7.297694045510627e-003	9.000000e+000	7.077381e-004
7.306466714228839e-003	9.000000e+000	-1.979512e-003
7.315247289208685e-003	9.000000e+000	-4.520002e-003
7.324187824376083e-003	9.000000e+000	-6.757574e-003
7.332874511332595e-003	9.000000e+000	-8.476619e-003
7.339014482937952e-003	9.000000e+000	-9.357264e-003
7.342780417742629e-003	9.000000e+000	-9.715214e-003
7.345954976606973e-003	9.000000e+000	-9.895544e-003
7.349023686846858e-003	9.000000e+000	-9.967971e-003
7.352637026314847e-003	9.000000e+000	-9.924443e-003
7.357292024191827e-003	9.000000e+000	-9.655278e-003
7.364833768223644e-003	9.000000e+000	-8.740801e-003
7.376820392308535e-003	9.000000e+000	-6.431132e-003
7.388268299835341e-003	9.000000e+000	-3.502960e-003
7.397636910860542e-003	9.000000e+000	-7.254987e-004
7.406350436524944e-003	9.000000e+000	1.944893e-003
7.415072344608416e-003	9.000000e+000	4.472531e-003
7.424016860418534e-003	9.000000e+000	6.719831e-003
7.432666908206579e-003	9.000000e+000	8.440646e-003
7.438982643243153e-003	9.000000e+000	9.352301e-003
7.442756750956203e-003	9.000000e+000	9.713536e-003
7.445925542950237e-003	9.000000e+000	9.894235e-003
7.449017120177180e-003	9.000000e+000	9.967673e-003
7.452634583651718e-003	9.000000e+000	9.924471e-003
7.457288052017051e-003	9.000000e+000	9.655613e-003
7.464827365426458e-003	9.000000e+000	8.741802e-003
7.476810395324634e-003	9.000000e+000	6.433390e-003
7.488263308255454e-003	9.000000e+000	3.503819e-003
7.497695525665754e-003	9.000000e+000	7.072777e-004
7.506469803493628e-003	9.000000e+000	-1.980430e-003
7.515251975020854e-003	9.000000e+000	-4.521271e-003
7.524192406907020e-003	9.000000e+000	-6.758575e-003
7.532880527280134e-003	9.000000e+000	-8.477625e-003
7.539016790485804e-003	9.000000e+000	-9.357547e-003
7.542782133128018e-003	9.000000e+000	-9.715335e-003
7.545957109917861e-003	9.000000e+000	-9.895639e-003
7.549024162822238e-003	9.000000e+000	-9.967993e-003
7.552637203366669e-003	9.000000e+000	-9.924441e-003
7.557292312107034e-003	9.000000e+000	-9.655254e-003
7.564834232314945e-003	9.000000e+000	-8.740729e-003
7.576821116901654e-003	9.000000e+000	-6.430968e-003
7.588268661735395e-003	9.000000e+000	-3.502875e-003
7.597635511420513e-003	9.000000e+000	-7.259346e-004
7.606347374246177e-003	9.000000e+000	1.943981e-003
7.615067631871483e-003	9.000000e+000	4.471251e-003
7.624012245146251e-003	9.000000e+000	6.718795e-003
7.632662219413372e-003	9.000000e+000	8.439833e-003
7.638981252219943e-003	9.000000e+000	9.352121e-003
7.642755717087888e-003	9.000000e+000	9.713463e-003
7.645924257123897e-003	9.000000e+000	9.894178e-003
7.649016833327098e-003	9.000000e+000	9.967660e-003
7.652634476948917e-003	9.000000e+000	9.924473e-003
7.657287878500404e-003	9.000000e+000	9.655627e-003
7.664827085731238e-003	9.000000e+000	8.741845e-003
7.676809958615243e-003	9.000000e+000	6.433488e-003
7.688263090264027e-003	9.000000e+000	3.503864e-003
7.697697070389384e-003	9.000000e+000	7.067974e-004
7.706473023976531e-003	9.000000e+000	-1.981388e-003
7.715256858165694e-003	9.000000e+000	-4.522594e-003
7.724197182143357e-003	9.000000e+000	-6.759618e-003
7.732886845006561e-003	9.000000e+000	-8.478683e-003
7.739019205329221e-003	9.000000e+000	-9.357844e-003
7.742783928297988e-003	9.000000e+000	-9.715463e-003
7.745959342442668e-003	9.000000e+000	-9.895737e-003
7.749024660938526e-003	9.000000e+000	-9.968015e-003
7.752637388654250e-003	9.000000e+000	-9.924438e-003
7.757292613414874e-003	9.000000e+000	-9.655228e-003
7.764834717993469e-003	9.000000e+000	-8.740653e-003
7.776821875197202e-003	9.000000e+000	-6.430797e-003
7.788269040483332e-003	9.000000e+000	-3.502786e-003
7.797634054366464e-003	9.000000e+000	-7.263885e-004
7.806344184153996e-003	9.000000e+000	1.943032e-003
7.815062721637388e-003	9.000000e+000	4.469918e-003
7.824007436398153e-003	9.000000e+000	6.717715e-003
7.832657333990342e-003	9.000000e+000	8.438986e-003
7.838979825355264e-003	9.000000e+000	9.351935e-003
7.842754656588846e-003	9.000000e+000	9.713387e-003
7.845922938173676e-003	9.000000e+000	9.894120e-003
7.849016539089145e-003	9.000000e+000	9.967647e-003
7.852634367497917e-003	9.000000e+000	9.924474e-003
7.857287700514703e-003	9.000000e+000	9.655642e-003
7.864826798832113e-003	9.000000e+000	8.741889e-003
7.876809510657126e-003	9.000000e+000	6.433589e-003
7.888262866662920e-003	9.000000e+000	3.503911e-003
7.897698682911096e-003	9.000000e+000	7.062959e-004
7.906476382317665e-003	9.000000e+000	-1.982387e-003
7.915261948666970e-003	9.000000e+000	-4.523972e-003
7.924202159988745e-003	9.000000e+000	-6.760704e-003
7.932893478771784e-003	9.000000e+000	-8.479793e-003
7.939021732721818e-003	9.000000e+000	-9.358155e-003
7.942785807161261e-003	9.000000e+000	-9.715596e-003
7.945961679041151e-003	9.000000e+000	-9.895841e-003
7.949025182280689e-003	9.000000e+000	-9.968039e-003
7.952637582581150e-003	9.000000e+000	-9.924435e-003
7.957292928771599e-003	9.000000e+000	-9.655202e-003
7.964835226316976e-003	9.000000e+000	-8.740574e-003
7.976822668846384e-003	9.000000e+000	-6.430618e-003
7.988269436906007e-003	9.000000e+000	-3.502693e-003
7.997632536686767e-003	9.000000e+000	-7.268614e-004
8.006340859610999e-003	9.000000e+000	1.942042e-003
8.015057603669763e-003	9.000000e+000	4.468527e-003
8.024002424080927e-003	9.000000e+000	6.716589e-003
8.032652241711111e-003	9.000000e+000	8.438101e-003
8.038978360193643e-003	9.000000e+000	9.351743e-003
8.042753567634729e-003	9.000000e+000	9.713310e-003
8.045921583830371e-003	9.000000e+000	9.894059e-003
8.049016236957220e-003	9.000000e+000	9.967633e-003
8.052634255110451e-003	9.000000e+000	9.924476e-003
8.057287517753800e-003	9.000000e+000	9.655657e-003
8.064826504235585e-003	9.000000e+000	8.741936e-003
8.076809050679689e-003	9.000000e+000	6.433693e-003
8.088262637067941e-003	9.000000e+000	3.503959e-003
8.097700366593533e-003	9.000000e+000	7.057723e-004
8.106479885444056e-003	9.000000e+000	-1.983429e-003
8.115267256988065e-003	9.000000e+000	-4.525410e-003
8.124207350610473e-003	9.000000e+000	-6.761835e-003
8.132900443254088e-003	9.000000e+000	-8.480957e-003
8.139024378028530e-003	9.000000e+000	-9.358481e-003
8.142787773709673e-003	9.000000e+000	-9.715735e-003
8.145964124676297e-003	9.000000e+000	-9.895949e-003
8.149025727956810e-003	9.000000e+000	-9.968064e-003
8.152637785559530e-003	9.000000e+000	-9.924432e-003
8.157293258847436e-003	9.000000e+000	-9.655174e-003
8.164835758365741e-003	9.000000e+000	-8.740491e-003
8.176823499535529e-003	9.000000e+000	-6.430430e-003
8.188269851848055e-003	9.000000e+000	-3.502595e-003
8.197630955210313e-003	9.000000e+000	-7.273541e-004
8.206337393650696e-003	9.000000e+000	1.941010e-003
8.215052267234907e-003	9.000000e+000	4.467077e-003
8.223997197777852e-003	9.000000e+000	6.715415e-003
8.232646931902060e-003	9.000000e+000	8.437179e-003
8.238976854239438e-003	9.000000e+000	9.351547e-003
8.242752448371405e-003	9.000000e+000	9.713231e-003
8.245920191787706e-003	9.000000e+000	9.893997e-003
8.249015926416968e-003	9.000000e+000	9.967619e-003
8.252634139595186e-003	9.000000e+000	9.924477e-003
8.257287329906543e-003	9.000000e+000	9.655673e-003
8.264826201440090e-003	9.000000e+000	8.741983e-003
8.276808577899740e-003	9.000000e+000	6.433800e-003
8.288262401088570e-003	9.000000e+000	3.504007e-003
8.297702124965240e-003	9.000000e+000	7.052255e-004
8.306483540612853e-003	9.000000e+000	-1.984516e-003
8.315272794085366e-003	9.000000e+000	-4.526909e-003
8.324212764634539e-003	9.000000e+000	-6.763014e-003
8.332907753888993e-003	9.000000e+000	-8.482179e-003
8.339027146888908e-003	9.000000e+000	-9.358821e-003
8.342789832139617e-003	9.000000e+000	-9.715881e-003
8.345966684565328e-003	9.000000e+000	-9.896061e-003
8.349026299131779e-003	9.000000e+000	-9.968089e-003
8.352637998022675e-003	9.000000e+000	-9.924430e-003
8.357293604346972e-003	9.000000e+000	-9.655145e-003
8.364836315275421e-003	9.000000e+000	-8.740404e-003
8.376824369037398e-003	9.000000e+000	-6.430234e-003
8.388270286197512e-003	9.000000e+000	-3.502492e-003
8.397629306616201e-003	9.000000e+000	-7.278677e-004
8.406333778974063e-003	9.000000e+000	1.939934e-003
8.415046707393693e-003	9.000000e+000	4.465566e-003
8.423991752146316e-003	9.000000e+000	6.714191e-003
8.432641400160850e-003	9.000000e+000	8.436218e-003
8.438975307260043e-003	9.000000e+000	9.351343e-003
8.442751298626750e-003	9.000000e+000	9.713149e-003
8.445918761831320e-003	9.000000e+000	9.893933e-003
8.449015607420708e-003	9.000000e+000	9.967604e-003
8.452634020934383e-003	9.000000e+000	9.924478e-003
8.457287136944092e-003	9.000000e+000	9.655689e-003
8.464825890399126e-003	9.000000e+000	8.742032e-003
8.476808092244605e-003	9.000000e+000	6.433909e-003
8.488262158689071e-003	9.000000e+000	3.504057e-003
8.497703961941263e-003	9.000000e+000	7.046542e-004
8.506487355529873e-003	9.000000e+000	-1.985650e-003
8.515278571424085e-003	9.000000e+000	-4.528474e-003
8.524218413345641e-003	9.000000e+000	-6.764244e-003
8.532915426912433e-003	9.000000e+000	-8.483459e-003
8.539030045263643e-003	9.000000e+000	-9.359177e-003
8.542791986886665e-003	9.000000e+000	-9.716033e-003
8.545969364222743e-003	9.000000e+000	-9.896180e-003
8.549026897036908e-003	9.000000e+000	-9.968116e-003
8.552638220428576e-003	9.000000e+000	-9.924428e-003
8.557293966014963e-003	9.000000e+000	-9.655114e-003
8.564836898246411e-003	9.000000e+000	-8.740312e-003
8.576825279225785e-003	9.000000e+000	-6.430028e-003
8.588270740893224e-003	9.000000e+000	-3.502385e-003
8.597627587539519e-003	9.000000e+000	-7.284034e-004
8.606330008150641e-003	9.000000e+000	1.938786e-003
8.615045068272044e-003	9.000000e+000	4.465102e-003
8.623989886580870e-003	9.000000e+000	6.713765e-003
8.632640143386723e-003	9.000000e+000	8.435985e-003
8.638975293303338e-003	9.000000e+000	9.351331e-003
8.642751288253906e-003	9.000000e+000	9.713148e-003
8.645918748930425e-003	9.000000e+000	9.893932e-003
8.649015604542771e-003	9.000000e+000	9.967604e-003
8.652634019863843e-003	9.000000e+000	9.924478e-003
8.657287135203213e-003	9.000000e+000	9.655690e-003
8.664825887592959e-003	9.000000e+000	8.742032e-003
8.676808087863090e-003	9.000000e+000	6.433911e-003
8.688262156502199e-003	9.000000e+000	3.504041e-003
8.697706031275090e-003	9.000000e+000	7.040118e-004
8.706491416865038e-003	9.000000e+000	-1.986859e-003
8.715284608066351e-003	9.000000e+000	-4.530109e-003
8.724224309554621e-003	9.000000e+000	-6.765526e-003
8.732923478081802e-003	9.000000e+000	-8.484804e-003
8.739033072685566e-003	9.000000e+000	-9.359551e-003
8.742794237608070e-003	9.000000e+000	-9.716192e-003
8.745972163220555e-003	9.000000e+000	-9.896304e-003
8.749027521577664e-003	9.000000e+000	-9.968145e-003
8.752638452742038e-003	9.000000e+000	-9.924425e-003
8.757294343794166e-003	9.000000e+000	-9.655083e-003
8.764837507186363e-003	9.000000e+000	-8.740217e-003
8.776826229956108e-003	9.000000e+000	-6.429813e-003
8.788271215865902e-003	9.000000e+000	-3.502273e-003
8.797625860769267e-003	9.000000e+000	-7.289415e-004
8.806326204471545e-003	9.000000e+000	1.937628e-003
8.815043419900916e-003	9.000000e+000	4.464635e-003
8.823988008623527e-003	9.000000e+000	6.713336e-003
8.832638881048583e-003	9.000000e+000	8.435751e-003
8.838975291032454e-003	9.000000e+000	9.351321e-003
8.842751286566147e-003	9.000000e+000	9.713148e-003
8.845918746831329e-003	9.000000e+000	9.893932e-003
8.849015604074504e-003	9.000000e+000	9.967604e-003
8.852634019689654e-003	9.000000e+000	9.924478e-003
8.857287134919954e-003	9.000000e+000	9.655690e-003
8.864825887136368e-003	9.000000e+000	8.742032e-003
8.876808087150174e-003	9.000000e+000	6.433911e-003
8.888262156146368e-003	9.000000e+000	3.504024e-003
8.897708126235332e-003	9.000000e+000	7.033612e-004
8.906495526826220e-003	9.000000e+000	-1.988082e-003
8.915290716136819e-003	9.000000e+000	-4.531763e-003
8.924230275265647e-003	9.000000e+000	-6.766823e-003
8.932931646292126e-003	9.000000e+000	-8.486167e-003
8.939036140264697e-003	9.000000e+000	-9.359928e-003
8.942796518222104e-003	9.000000e+000	-9.716353e-003
8.945974999378327e-003	9.000000e+000	-9.896429e-003
8.949028154417768e-003	9.000000e+000	-9.968173e-003
8.952638688142412e-003	9.000000e+000	-9.924422e-003
8.957294726593092e-003	9.000000e+000	-9.655050e-003
8.964838124216928e-003	9.000000e+000	-8.740121e-003
8.976827193314843e-003	9.000000e+000	-6.429596e-003
8.988271697172364e-003	9.000000e+000	-3.502158e-003
8.997624113545577e-003	9.000000e+000	-7.294859e-004
